,ID,Position
9964,839443216,"Downey,CA90241"
9965,838202806,"Gardena,CA90249"
9966,827666315,"SantaMonica,CA90404"
9967,837621714,"Hawthorne,CA90250"
9968,835958045,"LosAngeles,CA91423"
9969,838339406,"Bellflower,CA90706"
9970,831117162,"Bellflower,CA90706"
9971,837446590,"Bellflower,CA90706"
9972,833022777,"SantaMonica,CA90404"
9973,838116718,"Bellflower,CA90706"
9974,838590936,"Bellflower,CA90706"
9975,838075626,"Bellflower,CA90706"
9976,837357287,"Bellflower,CA90706"
9977,838225277,"Bellflower,CA90706"
9978,837814637,"SantaMonica,CA90403"
9979,836681318,"Bellflower,CA90706"
9980,838864213,"LosAngeles,CA91401"
9981,838765938,"ShermanOaks,CA91401"
9982,837504256,"Torrance,CA90504"
9983,839317758,"Whittier,CA90602"
9984,833761701,"ShermanOaks,CA91401"
9985,838061249,"Whittier,CA90602"
9986,838519646,"VanNuys,CA91401"
9987,838206269,"ShermanOaks,CA91401"
9988,838609980,"Whittier,CA90602"
9989,837523101,"LosAngeles,CA91401"
9990,838739589,"LosAngeles,CA91401"
9991,837794131,"Whittier,CA90602"
9992,839182870,"SantaMonica,CA90401"
9993,838265391,"Cerritos,CA90703"
9994,839025840,"Cerritos,CA90703"
9995,837607769,"Encino,CA91436"
9996,839314953,"Encino,CA91436"
9997,838656647,"Encino,CA91436"
9998,839712362,"Cerritos,CA90703"
9999,838634032,"Cerritos,CA90703"
10000,831901911,"RedondoBeach,CA90277"
10001,836185014,"Cerritos,CA90703"
10002,837410121,"Cerritos,CA90703"
10003,838352614,"Cerritos,CA90703"
10004,838962597,"Cerritos,CA90703"
10005,836285588,"Cerritos,CA90703"
10006,839370776,"Carson,CA90745"
10007,838599825,"Monrovia,CA91016"
10008,832773890,"Monrovia,CA91016"
10009,837248257,"Monrovia,CA91016"
10010,837675690,"SignalHill,CA90755"
10011,838311688,"SignalHill,CA90755"
10012,838090211,"SignalHill,CA90755"
10013,838407910,"SignalHill,CA90755"
10014,839325113,"HarborCity,CA90710"
10015,839422185,"Torrance,CA90505"
10016,838851052,"Torrance,CA90505"
10017,837444697,"VanNuys,CA91406"
10018,837136160,"CityofIndustry,CA91748"
10019,837662809,"CityofIndustry,CA91748"
10020,836394170,"CityofIndustry,CA91748"
10021,839488169,"Torrance,CA90505"
10022,837494634,"SanFernando,CA91340"
10023,838726362,"BuenaPark,CA90621"
10024,838526521,"BuenaPark,CA90621"
10025,838175756,"SanFernando,CA91340"
10026,837386692,"BuenaPark,CA90621"
10027,838693481,"LosAngeles,CA90007"
10028,839621341,"LosAngeles,CA90007"
10029,838723753,"LosAngeles,CA90001"
10030,837423808,"LosAngeles,CA90015"
10031,839498506,"LosAngeles,CA90015"
10032,838051212,"LosAngeles,CA90015"
10033,838143294,"LosAngeles,CA90015"
10034,837844029,"LosAngeles,CA90015"
10035,839451026,"LosAngeles,CA90015"
10036,839533770,"LosAngeles,CA90015"
10037,837423699,"LosAngeles,CA90015"
10038,838573236,"LosAngeles,CA90015"
10039,838375226,"LosAngeles,CA90015"
10040,838021653,"LosAngeles,CA90015"
10041,839077764,"LosAngeles,CA90015"
10042,838629736,"LosAngeles,CA90015"
10043,837627700,"LosAngeles,CA90015"
10044,825309393,"LosAngeles,CA90019"
10045,835948227,"Glendale,CA91204"
10046,822894882,"Glendale,CA91204"
10047,839278175,"Glendale,CA91204"
10048,834082022,"Glendale,CA91204"
10049,832906780,"Glendale,CA91204"
10050,825594600,"Glendale,CA91204"
10051,830364652,"Glendale,CA91204"
10052,838763829,"MontereyPark,CA91755"
10053,838385819,"Montebello,CA90640"
10054,835509221,"LosAngeles,CA91602"
10055,837440022,"LosAngeles,CA91602"
10056,839482125,"Inglewood,CA90304"
10057,837216871,"Inglewood,CA90301"
10058,839790410,"Burbank,CA91502"
10059,836155774,"Inglewood,CA90301"
10060,810494586,"Hawthorne,CA90250"
10061,839267112,"Pasadena,CA91107"
10062,838808800,"Burbank,CA91504"
10063,838450493,"Norwalk,CA90650"
10064,834168723,"NorthHollywood,CA91601"
10065,838179151,"Norwalk,CA90650"
10066,838991010,"Pasadena,CA91107"
10067,837612967,"ElMonte,CA91731"
10068,838952174,"SantaMonica,CA90404"
10069,837572408,"Bellflower,CA90706"
10070,838982949,"Bellflower,CA90706"
10071,838901919,"Bellflower,CA90706"
10072,837472294,"Bellflower,CA90706"
10073,838777322,"Bellflower,CA90706"
10074,838436894,"Bellflower,CA90706"
10075,831117548,"Bellflower,CA90706"
10076,839590400,"Bellflower,CA90706"
10077,839260610,"Bellflower,CA90706"
10078,839689792,"Bellflower,CA90706"
10079,838838325,"Torrance,CA90504"
10080,839291085,"Whittier,CA90602"
10081,839166353,"LosAngeles,CA91401"
10082,838832959,"ShermanOaks,CA91401"
10083,838047814,"ShermanOaks,CA91401"
10084,839635921,"VanNuys,CA91401"
10085,839235158,"LosAngeles,CA91401"
10086,839612501,"Whittier,CA90602"
10087,835123702,"VanNuys,CA91401"
10088,839543963,"LosAngeles,CA91401"
10089,839403468,"SantaMonica,CA90401"
10090,828385896,"Torrance,CA90504"
10091,838610029,"LosAngeles,CA91401"
10092,838418445,"Carson,CA90745"
10093,835436223,"Monrovia,CA91016"
10094,837299900,"Cerritos,CA90703"
10095,838030862,"Cerritos,CA90703"
10096,839275353,"Torrance,CA90503"
10097,838624008,"Carson,CA90745"
10098,839070250,"Cerritos,CA90703"
10099,839982225,"Cerritos,CA90703"
10100,833773936,"Cerritos,CA90703"
10101,838984823,"Monrovia,CA91016"
10102,837183800,"Monrovia,CA91016"
10103,835948513,"Monrovia,CA91016"
10104,838826706,"Duarte,CA91010"
10105,839702646,"SignalHill,CA90755"
10106,839417758,"SignalHill,CA90755"
10107,834888322,"SignalHill,CA90755"
10108,839886464,"Monrovia,CA91016"
10109,837658217,"Pacoima,CA91331"
10110,837443199,"HarborCity,CA90710"
10111,839634794,"Torrance,CA90505"
10112,838832203,"NorthHills,CA91343"
10113,837677576,"WestCovina,CA91790"
10114,839967770,"Torrance,CA90505"
10115,839118601,"NorthHills,CA91343"
10116,837865365,"Torrance,CA90505"
10117,837671581,"Torrance,CA90505"
10118,838740846,"BuenaPark,CA90621"
10119,838811024,"CityofIndustry,CA91748"
10120,839465510,"BuenaPark,CA90621"
10121,839488479,"Torrance,CA90505"
10122,837971621,"CityofIndustry,CA91745"
10123,837329122,"CityofIndustry,CA91745"
10124,838739449,"CityofIndustry,CA91748"
10125,838799477,"SanFernando,CA91340"
10126,839388325,"LosAngeles,CA91345"
10127,837321612,"Glendale,CA91204"
10128,818770384,"Glendale,CA91204"
10129,839165520,"LosAngeles,CA90015"
10130,838051334,"LosAngeles,CA90015"
10131,839416808,"LosAngeles,CA90015"
10132,839568346,"LosAngeles,CA90015"
10133,836275606,"LosAngeles,CA90015"
10134,838794694,"LosAngeles,CA90015"
10135,838863339,"LosAngeles,CA90015"
10136,838794738,"LosAngeles,CA90015"
10137,839533767,"LosAngeles,CA90015"
10138,838021936,"LosAngeles,CA90015"
10139,839643255,"LosAngeles,CA90015"
10140,839053695,"LosAngeles,CA90015"
10141,839030280,"LosAngeles,CA90015"
10142,839533703,"LosAngeles,CA90015"
10143,838651754,"LosAngeles,CA90015"
10144,838930114,"LosAngeles,CA90015"
10145,839236581,"LosAngeles,CA90015"
10146,839165576,"LosAngeles,CA90015"
10147,838711970,"LosAngeles,CA90015"
10148,816666689,"Glendale,CA91204"
10149,827827683,"Glendale,CA91204"
10150,837670232,"Glendale,CA91204"
10151,834479883,"Glendale,CA91204"
10152,837760611,"Alhambra,CA91801"
10153,834083475,"Glendale,CA91204"
10154,831089083,"Alhambra,CA91801"
10155,831089170,"Alhambra,CA91801"
10156,821217747,"Glendale,CA91204"
10157,839247743,"Montebello,CA90640"
10158,838356141,"Burbank,CA91502"
10159,839790400,"Burbank,CA91502"
10160,834465128,"LosAngeles,CA91602"
10161,832424237,"LosAngeles,CA91602"
10162,839656931,"Inglewood,CA90301"
10163,839460646,"Burbank,CA91502"
10164,839684203,"Inglewood,CA90301"
10165,834183633,"LosAngeles,CA91602"
10166,822902587,"Inglewood,CA90304"
10167,834653506,"LosAngeles,CA91602"
10168,824468688,"LosAngeles,CA91602"
10169,831059712,"LosAngeles,CA91602"
10170,836955849,"CulverCity,CA90230"
10171,831538723,"Hawthorne,CA90250"
10172,822422938,"NorthHollywood,CA91601"
10173,839020121,"Norwalk,CA90650"
10174,837471025,"Pasadena,CA91107"
10175,829028477,"Burbank,CA91504"
10176,826733347,"SantaMonica,CA90404"
10177,835179706,"SantaMonica,CA90404"
10178,835533370,"Pasadena,CA91107"
10179,836642750,"Hawthorne,CA90250"
10180,839173320,"Bellflower,CA90706"
10181,836158871,"SantaMonica,CA90404"
10182,838225842,"Bellflower,CA90706"
10183,838762940,"SunValley,CA91352"
10184,837572389,"Bellflower,CA90706"
10185,836253932,"Bellflower,CA90706"
10186,833603764,"Bellflower,CA90706"
10187,834994645,"Bellflower,CA90706"
10188,834896562,"Bellflower,CA90706"
10189,839501344,"Whittier,CA90602"
10190,839390067,"LosAngeles,CA91401"
10191,838998861,"Whittier,CA90602"
10192,838382532,"SantaMonica,CA90401"
10193,834495050,"ShermanOaks,CA91401"
10194,835119921,"ShermanOaks,CA91401"
10195,838544711,"VanNuys,CA91401"
10196,833667675,"Torrance,CA90504"
10197,837276569,"Whittier,CA90602"
10198,837327297,"Cerritos,CA90703"
10199,835436718,"Monrovia,CA91016"
10200,835023448,"LosAngeles,CA91411"
10201,828441450,"Carson,CA90745"
10202,838033725,"Duarte,CA91010"
10203,838302587,"Monrovia,CA91016"
10204,838660617,"Duarte,CA91010"
10205,834362180,"SignalHill,CA90755"
10206,839814620,"Monrovia,CA91016"
10207,834219628,"SignalHill,CA90755"
10208,832214916,"LongBeach,CA90815"
10209,836512954,"Torrance,CA90505"
10210,835907789,"Torrance,CA90505"
10211,839634720,"Torrance,CA90505"
10212,816705217,"WestCovina,CA91790"
10213,839325114,"HarborCity,CA90710"
10214,827450615,"LongBeach,CA90815"
10215,839720273,"Torrance,CA90505"
10216,839286192,"Cypress,CA90630"
10217,839022846,"BuenaPark,CA90621"
10218,840017442,"CityofIndustry,CA91748"
10219,839528474,"BuenaPark,CA90621"
10220,837277802,"BuenaPark,CA90621"
10221,837843560,"LosAngeles,CA91345"
10222,837842297,"LosAngeles,CA91345"
10223,839577242,"LosAngeles,CA91345"
10224,839510377,"LosAngeles,CA90007"
10225,840218637,"LosAngeles,CA90001"
10226,839274000,"LA,CA90036"
10227,838525017,"LosAngeles,CA90015"
10228,837423799,"LosAngeles,CA90015"
10229,838651508,"LosAngeles,CA90015"
10230,840172878,"LosAngeles,CA90015"
10231,839945536,"LosAngeles,CA90015"
10232,839016613,"LosAngeles,CA90015"
10233,836534207,"LosAngeles,CA90015"
10234,840203753,"LosAngeles,CA90015"
10235,840125858,"LosAngeles,CA90015"
10236,840330005,"LosAngeles,CA90015"
10237,836305766,"LosAngeles,CA90015"
10238,840233851,"LosAngeles,CA90015"
10239,840144632,"Glendale,CA91204"
10240,840248098,"Glendale,CA91204"
10241,840275254,"Glendale,CA91204"
10242,826422571,"Montebello,CA90640"
10243,840248023,"Montebello,CA90640"
10244,830988062,"LosAngeles,CA90068"
10245,840266227,"Downey,CA90241"
10246,839642531,"Downey,CA90241"
10247,831877467,"LosAngeles,CA91602"
10248,839679904,"LosAngeles,CA91602"
10249,840176209,"Burbank,CA91502"
10250,840149304,"Inglewood,CA90301"
10251,837327992,"Inglewood,CA90301"
10252,821955431,"NorthHollywood,CA91602"
10253,838176740,"NorthHollywood,CA91602"
10254,835702508,"NorthHollywood,CA91602"
10255,839826545,"NorthHollywood,CA91602"
10256,833248026,"NorthHollywood,CA91602"
10257,810493901,"Hawthorne,CA90250"
10258,840144754,"LosAngeles,CA91602"
10259,819465698,"NorthHollywood,CA91601"
10260,836776246,"Gardena,CA90249"
10261,827839270,"NorthHollywood,CA91601"
10262,837736225,"SantaMonica,CA90404"
10263,833213965,"Bellflower,CA90706"
10264,826691738,"Bellflower,CA90706"
10265,838391907,"Torrance,CA90504"
10266,836389796,"Bellflower,CA90706"
10267,840260223,"Bellflower,CA90706"
10268,840179976,"Bellflower,CA90706"
10269,840153581,"Bellflower,CA90706"
10270,840238499,"Gardena,CA90248"
10271,840259084,"Bellflower,CA90706"
10272,840257047,"SantaMonica,CA90403"
10273,839989609,"SantaMonica,CA90404"
10274,826986014,"Torrance,CA90504"
10275,833391585,"LosAngeles,CA91401"
10276,840210661,"Whittier,CA90602"
10277,840187950,"Whittier,CA90602"
10278,840187974,"Whittier,CA90602"
10279,834340661,"Cerritos,CA90703"
10280,840203980,"Cerritos,CA90703"
10281,836824804,"SignalHill,CA90755"
10282,840268465,"Monrovia,CA91016"
10283,839622591,"Monrovia,CA91016"
10284,840319636,"Duarte,CA91010"
10285,839790970,"Duarte,CA91010"
10286,839709932,"Duarte,CA91010"
10287,840136630,"Duarte,CA91010"
10288,836387568,"Duarte,CA91010"
10289,840319874,"Duarte,CA91010"
10290,840212040,"Duarte,CA91010"
10291,834893778,"SignalHill,CA90755"
10292,840150256,"Pacoima,CA91331"
10293,840323104,"Pacoima,CA91331"
10294,840150415,"Pacoima,CA91331"
10295,840165911,"NorthHills,CA91343"
10296,806808617,"LongBeach,CA90815"
10297,840326057,"LongBeach,CA90815"
10298,840203158,"Torrance,CA90505"
10299,840191987,"Torrance,CA90505"
10300,838368790,"Torrance,CA90505"
10301,838471128,"BuenaPark,CA90621"
10302,838785006,"CityofIndustry,CA91748"
10303,840272018,"Torrance,CA90505"
10304,840272114,"Torrance,CA90505"
10305,840163446,"Torrance,CA90505"
10306,840214986,"BuenaPark,CA90621"
10307,839876810,"BuenaPark,CA90621"
10308,838358408,"BuenaPark,CA90621"
10309,840288571,"BuenaPark,CA90621"
10310,840214971,"BuenaPark,CA90621"
10311,840235972,"CityofIndustry,CA91748"
10312,840252698,"CityOfIndustry,CA91748"
10313,840252602,"CityOfIndustry,CA91748"
10314,839501586,"LosAngeles,CA91345"
10315,837426116,"LosAngeles,CA91345"
10316,816853706,"CityofIndustry,CA91748"
10317,840235363,"SanFernando,CA91340"
10318,839249377,"WestCovina,CA91791"
10319,840282267,"LosAngeles,CA91345"
10320,840281839,"LosAngeles,CA91345"
10321,840282353,"LosAngeles,CA91345"
10322,840173069,"LosAngeles,CA91345"
10323,840306918,"BuenaPark,CA90621"
10324,813407632,"Glendale,CA91204"
10325,827458695,"Glendale,CA91204"
10326,834989596,"LosAngeles,CA90028"
10327,839120272,"LosAngeles,CA90015"
10328,837880710,"LosAngeles,CA90015"
10329,838104229,"LosAngeles,CA90015"
10330,839568790,"LosAngeles,CA90015"
10331,838863380,"LosAngeles,CA90015"
10332,837599531,"LosAngeles,CA90015"
10333,839387421,"LosAngeles,CA90015"
10334,839306770,"LosAngeles,CA90015"
10335,839977666,"LosAngeles,CA90015"
10336,839574606,"LosAngeles,CA90015"
10337,839165511,"LosAngeles,CA90015"
10338,839643139,"LosAngeles,CA90015"
10339,839534608,"LosAngeles,CA90015"
10340,838217679,"LosAngeles,CA90015"
10341,824601896,"Glendale,CA91204"
10342,831198131,"Glendale,CA91204"
10343,837223951,"Glendale,CA91204"
10344,832990652,"SouthGate,CA90280"
10345,836674067,"Alhambra,CA91801"
10346,834807194,"Glendale,CA91204"
10347,831910640,"Glendale,CA91204"
10348,836872925,"LosAngeles,CA90034"
10349,832795847,"Alhambra,CA91801"
10350,832908774,"BeverlyHills,CA90211"
10351,825190719,"Alhambra,CA91801"
10352,823159818,"Inglewood,CA90302"
10353,815218389,"Montebello,CA90640"
10354,836724153,"Inglewood,CA90302"
10355,826421794,"Montebello,CA90640"
10356,831979511,"Montebello,CA90640"
10357,831006283,"LosAngeles,CA91602"
10358,834464992,"LosAngeles,CA91602"
10359,828432798,"LosAngeles,CA91602"
10360,839503082,"Burbank,CA91502"
10361,838075359,"Inglewood,CA90301"
10362,830531118,"Inglewood,CA90301"
10363,829485764,"Inglewood,CA90304"
10364,836898226,"LosAngeles,CA91602"
10365,827111622,"Hawthorne,CA90250"
10366,810101824,"Hawthorne,CA90250"
10367,837775078,"NorthHollywood,CA91601"
10368,835529353,"Gardena,CA90249"
10369,817624426,"NorthHollywood,CA91601"
10370,816282528,"Burbank,CA91504"
10371,818623946,"Gardena,CA90249"
10372,831581057,"ValleyVillage,CA91607"
10373,835863032,"LaCrescenta,CA91214"
10374,827922365,"LosAngeles,CA91423"
10375,820820565,"SantaMonica,CA90404"
10376,822089924,"SantaMonica,CA90404"
10377,833283444,"Hawthorne,CA90250"
10378,829894430,"Hawthorne,CA90250"
10379,835619635,"Bellflower,CA90706"
10380,836253949,"Bellflower,CA90706"
10381,817891467,"Bellflower,CA90706"
10382,837217206,"Bellflower,CA90706"
10383,836181874,"Bellflower,CA90706"
10384,828588880,"Bellflower,CA90706"
10385,831037941,"Bellflower,CA90706"
10386,834334524,"Bellflower,CA90706"
10387,836489135,"Bellflower,CA90706"
10388,830880472,"LosAngeles,CA91401"
10389,835581701,"Torrance,CA90504"
10390,833667669,"Torrance,CA90504"
10391,839992119,"Whittier,CA90602"
10392,835180900,"Torrance,CA90504"
10393,834840035,"Torrance,CA90504"
10394,835912778,"Cerritos,CA90703"
10395,831612212,"LosAngeles,CA91411"
10396,835436646,"Monrovia,CA91016"
10397,840016981,"Cerritos,CA90703"
10398,839474628,"LosAngeles,CA91411"
10399,836445715,"Cerritos,CA90703"
10400,835805659,"Cerritos,CA90703"
10401,839928570,"Monrovia,CA91016"
10402,838014186,"Duarte,CA91010"
10403,835692304,"LongBeach,CA90815"
10404,833819422,"Pacoima,CA91331"
10405,831453212,"HarborCity,CA90710"
10406,789911551,"LongBeach,CA90815"
10407,820770167,"Pacoima,CA91331"
10408,837251886,"Torrance,CA90505"
10409,831262727,"LosAngeles,CA90744"
10410,838075842,"CityofIndustry,CA91745"
10411,837897724,"BuenaPark,CA90621"
10412,840306919,"BuenaPark,CA90621"
10413,840191374,"MissionHills,CA91345"
10414,840238679,"LosAngeles,CA91345"
10415,839673499,"LosAngeles,CA91345"
10416,839501471,"LosAngeles,CA91345"
10417,840116005,"BuenaPark,CA90621"
10418,824804345,"CityofIndustry,CA91748"
10419,838864708,"LosAngeles,CA91345"
10420,803314185,"CityofIndustry,CA91748"
10421,824451897,"LaHabra,CA90631"
10422,837191067,"BuenaPark,CA90621"
10423,833414421,"SanFernando,CA91340"
10424,826317639,"LosAngeles,CA90007"
10425,827377759,"LosAngeles,CA90007"
10426,825879976,"LosAngeles,CA90007"
10427,838249901,"LosAngeles,CA90015"
10428,837423434,"LosAngeles,CA90015"
10429,839859354,"LosAngeles,CA90015"
10430,828269417,"LosAngeles,CA90007"
10431,838051252,"LosAngeles,CA90015"
10432,831883874,"LosAngeles,CA90007"
10433,828137814,"LosAngeles,CA90065"
10434,836295285,"LosAngeles,CA90022"
10435,817456518,"Glendale,CA91204"
10436,822431923,"Glendale,CA91204"
10437,836896638,"Alhambra,CA91801"
10438,837378462,"Glendale,CA91204"
10439,823498233,"Glendale,CA91204"
10440,828066353,"Alhambra,CA91801"
10441,839473580,"Alhambra,CA91801"
10442,839563764,"Glendale,CA91204"
10443,835946798,"Glendale,CA91204"
10444,831822410,"Glendale,CA91204"
10445,829839303,"Glendale,CA91204"
10446,835010110,"MontereyPark,CA91755"
10447,824586204,"Alhambra,CA91801"
10448,826557239,"Alhambra,CA91801"
10449,821446972,"Montebello,CA90640"
10450,823426355,"SouthGate,CA90280"
10451,836808891,"Pasadena,CA91105"
10452,818440634,"Montebello,CA90640"
10453,821446883,"Montebello,CA90640"
10454,818500791,"Inglewood,CA90302"
10455,827249465,"Montebello,CA90640"
10456,840036857,"Inglewood,CA90301"
10457,836896364,"BeverlyHills,CA90212"
10458,838838136,"Inglewood,CA90301"
10459,836148626,"LosAngeles,CA91602"
10460,831577706,"LosAngeles,CA91602"
10461,829656865,"LosAngeles,CA91602"
10462,831538706,"Hawthorne,CA90250"
10463,826077403,"Burbank,CA91504"
10464,824582419,"NorthHollywood,CA91601"
10465,822452250,"Gardena,CA90249"
10466,835693107,"Gardena,CA90249"
10467,830042770,"NorthHollywood,CA91601"
10468,824903187,"LosAngeles,CA91423"
10469,820941786,"LaCrescenta,CA91214"
10470,827013997,"LaCrescenta,CA91214"
10471,827023747,"Glendale,CA91214"
10472,835119040,"Pasadena,CA91107"
10473,834994565,"Bellflower,CA90706"
10474,831117697,"Bellflower,CA90706"
10475,831354182,"Bellflower,CA90706"
10476,835519408,"Bellflower,CA90706"
10477,838193265,"Torrance,CA90504"
10478,825636156,"Bellflower,CA90706"
10479,835105174,"Bellflower,CA90706"
10480,832755976,"SantaMonica,CA90405"
10481,825882851,"Bellflower,CA90706"
10482,831117722,"Bellflower,CA90706"
10483,834228609,"Bellflower,CA90706"
10484,833797350,"LosAngeles,CA91401"
10485,836830354,"Whittier,CA90602"
10486,838585404,"ShermanOaks,CA91401"
10487,835554225,"Whittier,CA90602"
10488,839138439,"ShermanOaks,CA91401"
10489,834789711,"RedondoBeach,CA90277"
10490,835436752,"Monrovia,CA91016"
10491,836099064,"Encino,CA91436"
10492,834097618,"Cerritos,CA90703"
10493,837030411,"Carson,CA90745"
10494,834198347,"Cerritos,CA90703"
10495,838285096,"Duarte,CA91010"
10496,833944117,"SignalHill,CA90755"
10497,825722000,"LongBeach,CA90815"
10498,820591185,"LongBeach,CA90815"
10499,836981128,"LongBeach,CA90815"
10500,836689046,"VanNuys,CA91406"
10501,825961442,"LongBeach,CA90815"
10502,825572142,"LongBeach,CA90815"
10503,821474423,"WestCovina,CA91790"
10504,817445566,"Pacoima,CA91331"
10505,836494098,"VanNuys,CA91406"
10506,822462140,"WestCovina,CA91790"
10507,834890088,"NorthHills,CA91343"
10508,832901316,"LosAngeles,CA90744"
10509,839914780,"BuenaPark,CA90621"
10510,833509959,"Cypress,CA90630"
10511,827800765,"Irwindale,CA91706"
10512,821734698,"CityOfIndustry,CA91748"
10513,840030045,"BuenaPark,CA90621"
10514,832991370,"CityofIndustry,CA91748"
10515,827100758,"CityOfIndustry,CA91748"
10516,828436423,"Wilmington,CA90744"
10517,827150119,"Torrance,CA90505"
10518,835262722,"WestCovina,CA91791"
10519,839500291,"LosAngeles,CA91345"
10520,836393940,"BuenaPark,CA90621"
10521,834900368,"BuenaPark,CA90621"
10522,835663033,"WestCovina,CA91791"
10523,834415493,"LosAngeles,CA90001"
10524,829167332,"LosAngeles,CA90001"
10525,840014419,"LosAngeles,CA90015"
10526,837077898,"LosAngeles,CA90015"
10527,839977513,"LosAngeles,CA90015"
10528,840125834,"LosAngeles,CA90015"
10529,837108403,"LosAngeles,CA90015"
10530,839859222,"LosAngeles,CA90015"
10531,839977612,"LosAngeles,CA90015"
10532,837132123,"LosAngeles,CA90028"
10533,834828778,"Glendale,CA91204"
10534,821318796,"Glendale,CA91204"
10535,836514530,"Glendale,CA91204"
10536,817633603,"Alhambra,CA91801"
10537,832704897,"Glendale,CA91204"
10538,815860492,"Glendale,CA91204"
10539,822451019,"LosAngeles,CA90034"
10540,823747487,"Montebello,CA90640"
10541,818594977,"Montebello,CA90640"
10542,835684802,"Inglewood,CA90302"
10543,826553157,"Montebello,CA90640"
10544,837544149,"Rosemead,CA91770"
10545,822645336,"SouthGate,CA90280"
10546,835612784,"Montebello,CA90640"
10547,828065088,"Montebello,CA90640"
10548,836254614,"Inglewood,CA90301"
10549,835943175,"Inglewood,CA90301"
10550,828221433,"LosAngeles,CA91602"
10551,840036946,"Inglewood,CA90301"
10552,840023194,"Burbank,CA91502"
10553,832805519,"LosAngeles,CA91602"
10554,836148834,"LosAngeles,CA91602"
10555,829089398,"LosAngeles,CA91602"
10556,831167622,"LosAngeles,CA91602"
10557,825491691,"Inglewood,CA90304"
10558,829658424,"Hawthorne,CA90250"
10559,832086434,"Hawthorne,CA90250"
10560,833584247,"Gardena,CA90249"
10561,836916359,"Downey,CA90241"
10562,818232276,"NorthHollywood,CA91601"
10563,835351670,"Pasadena,CA91107"
10564,833567497,"ElMonte,CA91732"
10565,834145775,"Hawthorne,CA90250"
10566,836434492,"Hawthorne,CA90250"
10567,826819562,"Hawthorne,CA90250"
10568,826266467,"LosAngeles,CA91423"
10569,822754680,"ElMonte,CA91732"
10570,830749682,"Hawthorne,CA90250"
10571,837024183,"SantaMonica,CA90403"
10572,836363370,"Bellflower,CA90706"
10573,831117400,"Bellflower,CA90706"
10574,835029619,"Bellflower,CA90706"
10575,831117798,"Bellflower,CA90706"
10576,831117361,"Bellflower,CA90706"
10577,835645436,"Bellflower,CA90706"
10578,840036617,"Torrance,CA90504"
10579,818850423,"Bellflower,CA90706"
10580,836084344,"SantaMonica,CA90403"
10581,835943007,"Bellflower,CA90706"
10582,837231622,"Whittier,CA90602"
10583,830832452,"Torrance,CA90504"
10584,830593294,"LosAngeles,CA91401"
10585,835203713,"Whittier,CA90602"
10586,829155166,"Carson,CA90745"
10587,836258276,"Carson,CA90745"
10588,836882006,"Cerritos,CA90703"
10589,823767066,"Monrovia,CA91016"
10590,838030871,"Cerritos,CA90703"
10591,818608677,"Carson,CA90745"
10592,839755193,"Cerritos,CA90703"
10593,829284143,"Torrance,CA90503"
10594,836807601,"Carson,CA90745"
10595,835436213,"Monrovia,CA91016"
10596,839440090,"Monrovia,CA91016"
10597,835877667,"Monrovia,CA91016"
10598,835549707,"Monrovia,CA91016"
10599,825569867,"Duarte,CA91010"
10600,832774535,"Monrovia,CA91016"
10601,829202503,"NorthHills,CA91343"
10602,825628175,"HarborCity,CA90710"
10603,818028202,"WestCovina,CA91790"
10604,831760836,"Torrance,CA90505"
10605,835888673,"Torrance,CA90505"
10606,815978871,"LongBeach,CA90815"
10607,820656621,"WestCovina,CA91790"
10608,834990399,"HarborCity,CA90710"
10609,820294794,"Pacoima,CA91331"
10610,833365450,"BuenaPark,CA90621"
10611,831712522,"Wilmington,CA90744"
10612,839629163,"BuenaPark,CA90621"
10613,820159914,"VanNuys,CA91406"
10614,822049776,"CityOfIndustry,CA91748"
10615,825106262,"VanNuys,CA91406"
10616,836075840,"CityofIndustry,CA91748"
10617,831676555,"CityofIndustry,CA91748"
10618,836090287,"WestCovina,CA91791"
10619,834806260,"MissionHills,CA91345"
10620,837191064,"BuenaPark,CA90621"
10621,833203683,"Alhambra,CA91801"
10622,826247466,"Glendale,CA91204"
10623,839945004,"LosAngeles,CA90015"
10624,830099751,"LosAngeles,CA90015"
10625,839749664,"LosAngeles,CA90015"
10626,820625739,"Montebello,CA90640"
10627,831348510,"Downey,CA90241"
10628,839158824,"Downey,CA90241"
10629,831348506,"Downey,CA90241"
10630,835624173,"Pasadena,CA91107"
10631,831401481,"Norwalk,CA90650"
10632,833221880,"Lawndale,CA90260"
10633,836775991,"SantaMonica,CA90404"
10634,834896554,"Bellflower,CA90706"
10635,835224089,"Bellflower,CA90706"
10636,832714915,"Bellflower,CA90706"
10637,831116926,"Bellflower,CA90706"
10638,834719357,"Arcadia,CA91006"
10639,836267017,"ShermanOaks,CA91401"
10640,836975110,"Pacoima,CA91331"
10641,832675495,"HarborCity,CA90710"
10642,835101685,"HarborCity,CA90710"
10643,839828952,"LosAngeles,CA91345"
10644,830017773,"Hawthorne,CA90250"
10645,836022691,"SanGabriel,CA91776"
10646,835226803,"Cerritos,CA90703"
10647,814378204,"Lawndale,CA90260"
10648,836879979,"LosAngeles,CA90015"
10649,827262264,"Bellflower,CA90706"
10650,818639648,"WestCovina,CA91790"
10651,832773893,"Monrovia,CA91016"
10652,840097138,"Torrance,CA90505"
10653,840079396,"Whittier,CA90602"
10654,839158779,"Downey,CA90241"
10655,835768640,"Downey,CA90241"
