,ID,VIN
9921,823361408,3FA6P0HD4HR276695
9922,827684688,WBAJE5C30HG917044
9923,818265434,3FA6P0LU0HR237674
9924,787894791,4S4BSANC6H3375831
9925,826067172,3FA6P0HD1HR293986
9926,838639195,5UXKR2C51H0U21530
9927,839294626,1FT8W3BT1HED56711
9928,838839126,WP0CA2A96HS141349
9929,832210878,WP1AG2A59HLB54656
9930,838526934,1C4RJEAG2HC717538
9931,837599405,4JGDF6EEXHA850601
9932,838361123,WBY1Z8C30HV893105
9933,837665449,1VWAT7A36HC083423
9934,821114619,JTMWFREV9HJ145402
9935,837756627,JTJYARBZ7H2081477
9936,839135890,JTHBA1D29H5061223
9937,838527342,7FARW1H53HE042451
9938,837443259,5TDYZ3DC9HS849910
9939,837504921,1GKS1CKJ1HR119717
9940,838833869,1FM5K7D82HGD55355
9941,838088200,1HGCR2F3XHA207616
9942,834479839,WBA8Z9C35HG826815
9943,827258956,WBA8E1C35HK895465
9944,831822689,1N4AL3AP4HN331239
9945,837985833,JN1CV7EK0HM110359
9946,838534601,3VW2B7AJ0HM361821
9947,839247712,5FNYF5H99HB006703
9948,838201960,KNDJN2A23H7450519
9949,838086131,1GKS1CKJ3HR120142
9950,838188980,WBXHU7C37H5H37061
9951,837323451,WBA8B9G38HNU53232
9952,830907689,5UXKU0C34H0G68190
9953,838303259,WBA8B9G32HNU56529
9954,836582563,1G1ZH5SX9HF172696
9955,839355563,58ABK1GG0HU036341
9956,839349821,2T2ZZMCA6HC091488
9957,837655376,WBA8B3G33HNU35850
9958,822902343,ZAM45VLA4H0197962
9959,839721566,WBXHU7C34H5H33484
9960,824234119,SCFRMFAV3HGL02394
9961,810493680,1N4AL3AP6HC290530
9962,838112410,SALCR2BG5HH661439
9963,838203207,2HGFC2F51HH551420
9964,839443216,1GNSCBKC2HR232388
9965,838202806,5TFAZ5CNXHX038448
9966,827666315,SAJWJ6HL2HMK46322
9967,837621714,1FM5K7DH9HGE42248
9968,835958045,3C3CFFGE8HT609274
9969,838339406,5FNYF5H53HB045932
9970,831117162,55SWF4JB3HU228148
9971,837446590,5TDKZRFH5HS525533
9972,833022777,ZN661YUL6HX239337
9973,838116718,WA1HCCFS8HR010894
9974,838590936,1C4RJFAG1HC925139
9975,838075626,1C4RDHAG9HC672316
9976,837357287,5XYZT3LB2HG419891
9977,838225277,JM3KFADL5H0120140
9978,837814637,55SWF4HBXHU163921
9979,836681318,ZARFAEBN9H7557723
9980,838864213,1N4AA6AP7HC379031
9981,838765938,5FNYF5H68HB029234
9982,837504256,WDDWJ4KB4HF381637
9983,839317758,1FTEW1EP4HKC29605
9984,833761701,WAU44AFD3HN010118
9985,838061249,WBXHT3C32H5F68689
9986,838519646,JM1BN1K77H1127263
9987,838206269,KNAFK5A86H5698793
9988,838609980,2G61M5S30H9143046
9989,837523101,1C4AJWAG7HL570202
9990,838739589,1C4BJWFG5HL561981
9991,837794131,3FA6P0HDXHR265748
9992,839182870,JA4AD3A3XHZ055186
9993,838265391,KNDJN2A25H7486504
9994,839025840,KM8J23A42HU570048
9995,837607769,4T1BF1FK9HU737395
9996,839314953,2FMPK3G97HBC45317
9997,838656647,SALGS5FEXHA348413
9998,839712362,JA4AP4AW9HZ062170
9999,838634032,5TFAY5F17HX585835
10000,831901911,WP0AD2A90HS167587
10001,836185014,2T3ZFREVXHW372094
10002,837410121,YV4A22PK3H1181700
10003,838352614,1N4AA6AP0HC410197
10004,838962597,1N6AD0ER9HN741663
10005,836285588,JTHBE1D20H5031192
10006,839370776,3KPFK4A74HE131409
10007,838599825,5N1DL0MN7HC555113
10008,832773890,55SWF4JB1HU188040
10009,837248257,5XYPG4A39HG296927
10010,837675690,JTJYARBZXH2076516
10011,838311688,WDC0G4JB5HV009241
10012,838090211,2T2ZZMCA8HC092285
10013,838407910,2T2ZZMCA9HC086303
10014,839325113,JN1BJ1CR2HW102109
10015,839422185,WDDXK7JB5HA028633
10016,838851052,JTHHA5BC3H5006991
10017,837444697,2G61M5S35H9156360
10018,837136160,5FNYF5H94HB011677
10019,837662809,2HGFC2F73HH525144
10020,836394170,1GCGSCEA1H1268847
10021,839488169,3MYDLBYV0HY180264
10022,837494634,2HGFC2F50HH550520
10023,838726362,5N1AT2MT7HC894581
10024,838526521,2C3CDZAG1HH507924
10025,838175756,2HGFC2F72HH531680
10026,837386692,2C3CDXHG1HH652777
10027,838693481,WMWXP5C5XH3C63539
10028,839621341,WAU44AFD3HN013875
10029,838723753,WBA8Z9C32HG827517
10030,837423808,JTJBARBZ9H2147288
10031,839498506,2GKALPEK1H6345382
10032,838051212,55SWF4JB0HU189261
10033,838143294,1G6KD5RS3HU136029
10034,837844029,5TDZARFH3HS027305
10035,839451026,5N1AT2MV0HC783100
10036,839533770,1C4RJFLG8HC603305
10037,837423699,2FMPK4K90HBC27948
10038,838573236,5LMJJ3HTXHEL10021
10039,838375226,WBAJE7C31HWA03891
10040,838021653,1GYS4KKJ2HR212222
10041,839077764,2T2ZZMCA1HC084576
10042,838629736,KM8J3CA21HU346491
10043,837627700,1N4AL3APXHN336574
10044,825309393,WDDWJ6EB0HF474565
10045,835948227,WVGAV7AX0HK051617
10046,822894882,5TDKZRFHXHS521820
10047,839278175,1C4AJWAG1HL736794
10048,834082022,JN8AZ2NF9H9641517
10049,832906780,3C3CFFGE7HT611758
10050,825594600,5UXWZ7C30H0X39474
10051,830364652,3C3CFFGE0HT625078
10052,838763829,WD4PG2EEXH3264062
10053,838385819,1G1FH1R75H0129090
10054,835509221,WBXHU7C3XH5H37121
10055,837440022,WBY1Z8C33HV892496
10056,839482125,1C4BJWDG3HL527914
10057,837216871,JTJYARBZ3H2074221
10058,839790410,JTJYARBZ3H2084361
10059,836155774,1N4AA6AP1HC424870
10060,810494586,ZACCJABB7HPE95804
10061,839267112,3VW2B7AJXHM343214
10062,838808800,1G1YM2D74H5104928
10063,838450493,JTHKD5BH5H2288240
10064,834168723,1FM5K7DH5HGD89578
10065,838179151,2HGFC2F75HH572255
10066,838991010,JTDKARFP1H3067442
10067,837612967,JHMGK5H5XHS023029
10068,838952174,ZAM56RPA3H1238076
10069,837572408,JTHKD5BH5H2284902
10070,838982949,WBA4P1C59HK522259
10071,838901919,2C3CDZC90HH500901
10072,837472294,1C4BJWDG7HL652544
10073,838777322,1FA6P8AM7H5246666
10074,838436894,5UXKU0C3XH0G69179
10075,831117548,1G6A15S64H0212818
10076,839590400,1GNSCAKC9HR128054
10077,839260610,1HGCR2F5XHA260866
10078,839689792,5XYZUDLBXHG384035
10079,838838325,2T2ZZMCA9HC078492
10080,839291085,1C4BJWDGXHL604262
10081,839166353,3TMAZ5CN4HM033848
10082,838832959,1N4AA6AP7HC379031
10083,838047814,KMHTC6AD7HU311076
10084,839635921,JN1BJ1CR7HW141164
10085,839235158,WAUAUGFF6H1038638
10086,839612501,1FADP3R45HL258275
10087,835123702,2T2ZZMCA6HC085531
10088,839543963,WDDUX7GB2HA292002
10089,839403468,JTMZFREV6HJ124259
10090,828385896,WBXHU7C37H5H38582
10091,838610029,1G1ZB5ST2HF292077
10092,838418445,JTMZFREV6HJ713456
10093,835436223,SALGS2FE0HA336723
10094,837299900,1N4AL3AP7HC482586
10095,838030862,3TMAZ5CNXHM041713
10096,839275353,3N1AB7AP7HY376816
10097,838624008,5FNYF5H31HB024415
10098,839070250,19UUB1F56HA005201
10099,839982225,4T1BF1FK7HU294986
10100,833773936,YV140MEK1H1336548
10101,838984823,1C4NJPFA1HD115285
10102,837183800,JN1CV7EK9HM111039
10103,835948513,WBA8B9G33HNU57205
10104,838826706,5J6RW1H9XHL013499
10105,839702646,KNMAT2MT3HP610182
10106,839417758,3N1AB7AP0HY289856
10107,834888322,KL4CJBSB8HB023556
10108,839886464,WBXHU7C38H5H38073
10109,837658217,3VW217AUXHM072426
10110,837443199,1FTEW1CP1HKD94661
10111,839634794,1G1ZB5ST1HF289283
10112,838832203,1FTEW1EP4HKE18917
10113,837677576,1G1FW6S0XH4139137
10114,839967770,WDDZH6GB4HA057078
10115,839118601,3VWF17AT8HM624711
10116,837865365,3FA6P0PU8HR306296
10117,837671581,1N4AL3AP1HN325236
10118,838740846,1N4AL3AP1HN345518
10119,838811024,1G1ZE5ST4HF186561
10120,839465510,1HGCR2F12HA010325
10121,839488479,WBXHT3Z37H4A65124
10122,837971621,3VW2B7AJ7HM412506
10123,837329122,WVGAV7AX6HK046809
10124,838739449,WBA8E1G33HNU18705
10125,838799477,7FARW1H84HE027869
10126,839388325,5TDXZ3DC1HS875591
10127,837321612,19XFC1F32HE007799
10128,818770384,1G1FW6S08H4139279
10129,839165520,1N4AA6APXHC387463
10130,838051334,JN1EV7AR3HM834963
10131,839416808,1C4AJWAG3HL705319
10132,839568346,5YJSA1E2XHF218868
10133,836275606,3N1AB7AP3HY393788
10134,838794694,1G4ZS5SS2HU182250
10135,838863339,5LMCJ2D99HUL49721
10136,838794738,1N4AA6AP5HC457404
10137,839533767,1C4RJFBGXHC931701
10138,838021936,KNAFK5A85H5701988
10139,839643255,WDC0G4KB0HF128162
10140,839053695,3C3CFFFH6HT682512
10141,839030280,5XYPKDA56HG243621
10142,839533703,1GCHSCEN5H1311884
10143,838651754,1G6AA5RX8H0216921
10144,838930114,5YJSA1E28HF199432
10145,839236581,2G4GR5GX8H9124759
10146,839165576,1C6RR6GG3HS833284
10147,838711970,3TMAZ5CN0HM046418
10148,816666689,3FA6P0PUXHR329448
10149,827827683,WBS6J9C31HD934859
10150,837670232,5XYPH4A12HG278409
10151,834479883,WBY1Z8C3XHV895508
10152,837760611,3N1AB7APXHY296264
10153,834083475,3C3CFFGE6HT611606
10154,831089083,1FMCU0GDXHUD77073
10155,831089170,1FM5K7D87HGB91651
10156,821217747,2HKRW2H5XHH680733
10157,839247743,1N4AA6AP7HC439471
10158,838356141,1GKKNPLS4HZ153041
10159,839790400,1FM5K7D83HGE11920
10160,834465128,WBXHU7C33H5H36344
10161,832424237,WBXHU7C31H5H37038
10162,839656931,2T3YFREV3HW335190
10163,839460646,WDDZF4JB4HA106735
10164,839684203,WA1L2AFP7HA023051
10165,834183633,WBA8B9G32HNU53145
10166,822902587,5UXKR2C36H0X05721
10167,834653506,WBXHU7C34H5H36403
10168,824468688,WBXHT3Z33H4A57330
10169,831059712,WBXHT3Z34H4A57238
10170,836955849,1GNSCCKCXHR307070
10171,831538723,1FMCU0GD8HUE73901
10172,822422938,1FTEW1CP7HKE37528
10173,839020121,WBAJA5C33HG894712
10174,837471025,SALGR2FV2HA361862
10175,829028477,WP1AG2A5XHLB52754
10176,826733347,WDDZF6EBXHA187178
10177,835179706,WDDKK6FF1HF360300
10178,835533370,JTDKDTB32H1594957
10179,836642750,3FA6P0SU7HR329303
10180,839173320,5NMZT3LB8HH017721
10181,836158871,ZAM57XSAXH1196319
10182,838225842,1FM5K8F85HGC92657
10183,838762940,WBA7E2C55HG739450
10184,837572389,WAUAUGFF6H1066505
10185,836253932,WBAJA5C32HG896841
10186,833603764,5UXXW3C35H0T79821
10187,834994645,2HKRW1H50HH512982
10188,834896562,7FARW1H55HE030351
10189,839501344,JTHBA1D25H5040417
10190,839390067,JTDZN3EU2HJ069834
10191,838998861,JTDKARFP2H3057048
10192,838382532,JTDZN3EU1HJ055682
10193,834495050,JTHBA1D29H5059441
10194,835119921,ZAM45VLAXH0241124
10195,838544711,KNALC4J15H5073542
10196,833667675,5YMKW8C33H0U72465
10197,837276569,WBXHT3Z39H4A56103
10198,837327297,5J8TB3H55HL005375
10199,835436718,WDCYC7DF6HX277010
10200,835023448,4S3BNAN69H3060768
10201,828441450,JTHBA1D24H5051389
10202,838033725,JTDKDTB36H1596467
10203,838302587,WBAJA5C30HG895669
10204,838660617,4JGDA5JB6HA825814
10205,834362180,WBXHT3Z36H4A58102
10206,839814620,JN1EV7EK9HM361731
10207,834219628,WBXHT3Z35H4A55434
10208,832214916,1FMCU0GD1HUB81233
10209,836512954,2T2ZZMCA9HC084146
10210,835907789,JTHBA1D20H5060185
10211,839634720,WDDWK4JB2HF514586
10212,816705217,1G1BE5SM9H7263803
10213,839325114,1HGCR2F58HA222830
10214,827450615,3FA6P0PU5HR380162
10215,839720273,2C3CDXBG8HH638738
10216,839286192,3VW2B7AJ2HM329162
10217,839022846,JTDKARFP4H3056080
10218,840017442,5UXWZ7C54H0U47182
10219,839528474,1HGCR2F52HA145260
10220,837277802,WBA8B9G31HNU55792
10221,837843560,1G1RA6S55HU186132
10222,837842297,1G1FX6S00H4177649
10223,839577242,KNDMB5C11H6260347
10224,839510377,3FA6P0H79HR248496
10225,840218637,5FNYF5H55HB045818
10226,839274000,WBA8E5C31HK388957
10227,838525017,3KPFK4A75HE142886
10228,837423799,1N4AL3AP6HC176642
10229,838651508,WAUG8AFC3HN053057
10230,840172878,3FADP4GX7HM117760
10231,839945536,KM8J33A2XHU460425
10232,839016613,JTHHA5BC5H5006698
10233,836534207,2T2ZZMCA4HC064645
10234,840203753,5YJSA1E17HF179616
10235,840125858,JTJBARBZ9H2119670
10236,840330005,KMHGN4JE9HU168026
10237,836305766,JTHBA1D22H5052573
10238,840233851,4S4BSANC4H3432947
10239,840144632,5TDXZ3DC2HS811141
10240,840248098,2T2ZZMCA4HC058151
10241,840275254,JN1CV7AP5HM642658
10242,826422571,3G1BE6SM4HS613295
10243,840248023,JN1EV7AP5HM741165
10244,830988062,1GTG6DEN6H1288234
10245,840266227,3N1AB7AP5HY380900
10246,839642531,KNAGT4LC6H5004584
10247,831877467,WBXHT3Z38H4A65388
10248,839679904,WBY2Z2C31HV676891
10249,840176209,1G1RC6S52HU211336
10250,840149304,58ABK1GG6HU054200
10251,837327992,SALVP2BGXHH200039
10252,821955431,WMWXU3C56H2D32844
10253,838176740,WMWWG5C55H3C20092
10254,835702508,WMZYS7C32H3E06659
10255,839826545,WMWXU3C34H2F49002
10256,833248026,WMWLN9C39H2E50450
10257,810493901,ZACCJABB3HPE95248
10258,840144754,5TDKZ3DC1HS811173
10259,819465698,1FMCU0JD6HUD12410
10260,836776246,WVGAV7AX1HK049004
10261,827839270,JHMCR6F55HC024375
10262,837736225,1G1YP2D65H5602957
10263,833213965,WBA8E1C36HA029859
10264,826691738,2HKRW1H58HH501180
10265,838391907,3FA6P0SU5HR373395
10266,836389796,WAULNAF42HN069055
10267,840260223,5N1DL0MM7HC524239
10268,840179976,3VW4T7AU5HM005803
10269,840153581,JN8AT2MT3HW149396
10270,840238499,4T1BF1FK5HU762911
10271,840259084,4T1BF1FK6HU680492
10272,840257047,WDDVP9AB1HJ015737
10273,839989609,1FADP5DU4HL105518
10274,826986014,YV4A22PL1H1186287
10275,833391585,2C3CDZAG8HH599999
10276,840210661,3VWH17AU6HM520834
10277,840187950,WBA8B9G53HNU49896
10278,840187974,1VWBT7A32HC073086
10279,834340661,2T2ZZMCA3HC042023
10280,840203980,58ABK1GG2HU059023
10281,836824804,4JGDF6EE8HA977329
10282,840268465,JN1BJ0RP9HM386107
10283,839622591,WMWXU1C54H2E17802
10284,840319636,4T1BF1FK6HU312345
10285,839790970,KL4CJASBXHB215166
10286,839709932,JTDKBRFU4H3566075
10287,840136630,JHMCR6F55HC012484
10288,836387568,JF1ZCAB10H9602680
10289,840319874,WDDZF4JB3HA049556
10290,840212040,WBA8B9G59HNU50860
10291,834893778,WMZYT5C39H3E18843
10292,840150256,WAUTPBFF4HA141317
10293,840323104,3C4PDCBG6HT509796
10294,840150415,WBA8B9G53HNU09916
10295,840165911,3VWH17AU4HM519908
10296,806808617,3FA6P0H77HR229252
10297,840326057,5TDKZ3DC3HS820599
10298,840203158,SALCP2BG3HH687608
10299,840191987,JTDKBRFU3H3567640
10300,838368790,JF1ZCAC14H9605113
10301,838471128,1G1ZB5STXHF169448
10302,838785006,1N6BD0CT9HN720167
10303,840272018,2C4RC1BG0HR613199
10304,840272114,5TDZY5G14HS066894
10305,840163446,SAJAE4BG1HA964976
10306,840214986,2T2ZZMCA0HC085458
10307,839876810,1FMCU0JDXHUD29016
10308,838358408,3FA6P0RU8HR157756
10309,840288571,WAUENAF41HN070710
10310,840214971,2HGFC4B03HH300873
10311,840235972,SHHFK7H41HU404067
10312,840252698,5XYZU3LB5HG410504
10313,840252602,KMHC65LC4HU057638
10314,839501586,5TDYZ3DC0HS873951
10315,837426116,1G1FW6S02H4176862
10316,816853706,SJKCH5CP3HA027322
10317,840235363,5FNYF5H70HB038146
10318,839249377,VNKKTUD36HA071339
10319,840282267,KMHTC6AD4HU319474
10320,840281839,KL7CJLSB0HB212260
10321,840282353,JN1BJ1CP4HW025094
10322,840173069,ZACCJBBB6HPF85712
10323,840306918,4JGDF6EEXHA921456
10324,813407632,7FARW1H86HE008076
10325,827458695,JTDKARFU0H3532668
10326,834989596,5NPE24AF2HH520824
10327,839120272,5YJSA1E14HF206190
10328,837880710,JN1BJ1CR7HW131590
10329,838104229,1G1JD5SB6H4123576
10330,839568790,1C6RR7KG3HS727267
10331,838863380,JN1BJ1CR0HW141541
10332,837599531,1G1ZB5STXHF279092
10333,839387421,KM8SR4HF6HU233444
10334,839306770,JTMDFREV7HD208342
10335,839977666,1G6KD5RS8HU193844
10336,839574606,KMHCT4AE5HU195034
10337,839165511,JN1BJ1CR1HW137112
10338,839643139,1C6RR7NT1HS678207
10339,839534608,WA1BCCFS1HR007809
10340,838217679,JN1BJ1CR2HW129150
10341,824601896,WBA8K3C53HK678695
10342,831198131,1C4BJWDG3HL645686
10343,837223951,5XYPH4A19HG288421
10344,832990652,JTDKBRFU2H3027552
10345,836674067,2HGFC3B74HH350544
10346,834807194,JTDKARFPXH3007675
10347,831910640,1C4PJLCS3HW508904
10348,836872925,1GNKRGKD6HJ156483
10349,832795847,WBA8J1C32HA018563
10350,832908774,WAUGNAF48HN017088
10351,825190719,2HGFC2F54HH507556
10352,823159818,WBA8B9G37HNU55358
10353,815218389,1G1FW6S00H4144380
10354,836724153,WBA6D0C5XHG639525
10355,826421794,2HGFC3A59HH751460
10356,831979511,5GAKRCKD6HJ184660
10357,831006283,WBA7F0C31HGM22068
10358,834464992,WBA8B9G31HNU53153
10359,828432798,WBA8B9G33HNU53204
10360,839503082,5FNYF5H33HB036792
10361,838075359,1G1ZE5ST1HF121523
10362,830531118,2C4RDGEG5HR814446
10363,829485764,WAUGNAF41HN025808
10364,836898226,WBA8B9C30HK886275
10365,827111622,4T1BF1FK4HU722822
10366,810101824,KMHCT4AE2HU311421
10367,837775078,WBAJE5C33HG915515
10368,835529353,WBA4F9C38HG813161
10369,817624426,1FM5K7D87HGC61911
10370,816282528,WBS8M9C5XH5G83340
10371,818623946,5FNYF5H14HB041286
10372,831581057,1FADP3K23HL264343
10373,835863032,5N1DL0MM4HC521010
10374,827922365,WMWXP7C57H2A45429
10375,820820565,SALVP2BG7HH191994
10376,822089924,WBA4R7C54HK895710
10377,833283444,WVGAV7AX2HK027786
10378,829894430,1FA6P8TH7H5306946
10379,835619635,KMHE24L31HA071061
10380,836253949,WAULNAF45HN016866
10381,817891467,1FADP3FE1HL292811
10382,837217206,5TDKZRFH6HS524746
10383,836181874,JN8AT2MT8HW153802
10384,828588880,WBA8B9G37HNU53996
10385,831037941,2C3CDZAG0HH501872
10386,834334524,JN1EV7AP4HM735325
10387,836489135,3C4PDCGB7HT702679
10388,830880472,2C3CDZAG0HH598135
10389,835581701,WMZYV5C32H3E02588
10390,833667669,WBA7F0C55HGM21202
10391,839992119,1FMCU0GD2HUE74574
10392,835180900,YV4102KM5H1187559
10393,834840035,YV4BC0PL7H1117075
10394,835912778,5N1AT2MV7HC771610
10395,831612212,1G1ZB5ST1HF199891
10396,835436646,WUAJ5AFD1HN900686
10397,840016981,2T2ZZMCA7HC062291
10398,839474628,1G4PR5SK1H4110880
10399,836445715,JH4KC2F90HC000171
10400,835805659,KNALC4J16H5064462
10401,839928570,WMWXU1C54H2E17802
10402,838014186,1N6BA1F37HN540373
10403,835692304,1FMCU0G91HUB31430
10404,833819422,WAUGNAF46HN025593
10405,831453212,SAJAD4BG3HA971480
10406,789911551,3FA6P0H70HR151705
10407,820770167,1C4BJWDG6HL754014
10408,837251886,SADCJ2BN8HA090913
10409,831262727,1FADP3FE5HL276689
10410,838075842,3VW2B7AJ5HM263125
10411,837897724,4T1BF1FK9HU318429
10412,840306919,55SWF4JBXHU228468
10413,840191374,KNMAT2MV0HP584271
10414,840238679,4T1BF1FK0HU765022
10415,839673499,3MYDLBYV5HY181216
10416,839501471,1N4BZ0CP6HC306207
10417,840116005,3N1AB7AP0HY335086
10418,824804345,WBY1Z6C30HV548774
10419,838864708,JN1BJ1CR0HW140874
10420,803314185,WBAJE5C30HWA92082
10421,824451897,JM1BN1V76H1120901
10422,837191067,WBA8B9G34HNU52448
10423,833414421,7FARW1H89HE046921
10424,826317639,5XYZU3LB4HG444885
10425,827377759,YV440MDRXH2064903
10426,825879976,WAUGMAF49HN060888
10427,838249901,1N4AL3AP7HC264549
10428,837423434,JN1BJ1CR6HW112996
10429,839859354,JTDKARFP1H3058627
10430,828269417,WP1AB2A25HLA50749
10431,838051252,5LMCJ3D99HUL51460
10432,831883874,WAUAUGFF3H1036135
10433,828137814,KMHCT4AE3HU311251
10434,836295285,1N4AL3AP4HN328678
10435,817456518,WBA8E1C32HA156530
10436,822431923,1C4RJFAG3HC751431
10437,836896638,WBY1Z8C33HV891557
10438,837378462,JN8AT2MV1HW270199
10439,823498233,4T1BF1FK0HU768678
10440,828066353,3N1AB7AP9HL656654
10441,839473580,5FNYF5H55HB046046
10442,839563764,KM8J33A26HU563843
10443,835946798,WBA8K3C54HK678687
10444,831822410,1HGCR2F35HA076966
10445,829839303,5N1AZ2MG8HN188225
10446,835010110,WBAJE5C34HG913627
10447,824586204,WBA8B9G57HNU09157
10448,826557239,3KPFK4A79HE114878
10449,821446972,4S3BNAN6XH3049620
10450,823426355,1FTEW1CP5HKC54161
10451,836808891,WP0AA2A93HS108428
10452,818440634,JM1GL1V53H1137813
10453,821446883,JN1FV7AP5HM850228
10454,818500791,WBA4P1C53HK522242
10455,827249465,2C3CDZAG9HH629205
10456,840036857,KNDPM3AC5H7282796
10457,836896364,58ABK1GG9HU053395
10458,838838136,WVGAV7AX3HK048677
10459,836148626,WBA8B9G37HNU53190
10460,831577706,WBA8A9C3XHAC99870
10461,829656865,WBA8B9G31HNU53105
10462,831538706,3KPFK4A72HE011236
10463,826077403,JF1VA1J62H8829411
10464,824582419,1FMCU0J98HUD21394
10465,822452250,WA1JCCFS8HR010220
10466,835693107,5FNYF5H39HB040720
10467,830042770,1FTEW1CP3HKE19303
10468,824903187,1G1RC6S53HU189718
10469,820941786,JM1DKDB73H0169731
10470,827013997,2HGFC4B05HH308912
10471,827023747,1G1JF5SB6H4135897
10472,835119040,2T3ZFREV8HW390030
10473,834994565,ZARFAECN9H7548972
10474,831117697,2C3CDXHG1HH643691
10475,831354182,WBA4F7C31HG789645
10476,835519408,3VW4T7AJ1HM401085
10477,838193265,3VWDB7AJ7HM263118
10478,825636156,3KPFL4A76HE113099
10479,835105174,JN1EV7AP9HM731545
10480,832755976,1GYS3BKJ4HR132875
10481,825882851,ZACCJAAB5HPG07162
10482,831117722,2C4RC1GG5HR745271
10483,834228609,WBA4R7C58HK895743
10484,833797350,1C4BJWEG4HL552996
10485,836830354,5UXKR6C50H0J84245
10486,838585404,1G1ZB5ST2HF292077
10487,835554225,5XYZT3LB2HG391591
10488,839138439,3TMAZ5CN4HM033848
10489,834789711,WDDXK7JB5HA027613
10490,835436752,WUAVACFX2H7904687
10491,836099064,4JGDF7FE1HA766316
10492,834097618,JTHHE5BC5H5016927
10493,837030411,5XYPG4A31HG257961
10494,834198347,WA1AAAF74HD031178
10495,838285096,2HGFC1E53HH702897
10496,833944117,WBAJA5C34HG897960
10497,825722000,3FA6P0HDXHR388241
10498,820591185,3FA6P0HD1HR312794
10499,836981128,1G1FA1RX2H0183757
10500,836689046,YV449MRS5H2206303
10501,825961442,3FA6P0H70HR299479
10502,825572142,1FADP5EU5HL105767
10503,821474423,4S4BSAKC5H3392494
10504,817445566,KNDMB5C15H6314202
10505,836494098,JN8AT2MT5HW141753
10506,822462140,WBA8B9G51HNU51520
10507,834890088,3FA6P0HD2HR275982
10508,832901316,3MZBN1V74HM119875
10509,839914780,3MZBN1V76HM126620
10510,833509959,3VW2B7AJ7HM243149
10511,827800765,WP0AA2A7XHL101548
10512,821734698,WBAJE5C3XHG914619
10513,840030045,5N1DR2MN2HC604048
10514,832991370,JA32U2FU6HU011798
10515,827100758,JN1BJ1CP5HW006666
10516,828436423,1GNSCBKC8HR173959
10517,827150119,3VW4T7AJ1HM341647
10518,835262722,1G1RD6S52HU214122
10519,839500291,1C4RDHDG7HC847240
10520,836393940,WBXHT3Z33H4A57229
10521,834900368,WAUHFAFC5HN120042
10522,835663033,1FT8W3BT9HED62739
10523,834415493,WBA8B9G36HNU54122
10524,829167332,WBA8B9G3XHNU52292
10525,840014419,5TDYZ3DC6HS813155
10526,837077898,4S4BSAAC8H3250819
10527,839977513,5TDYZ3DC3HS893868
10528,840125834,3C4NJDDB5HT635820
10529,837108403,5FNYF5H9XHB016768
10530,839859222,5UXKR0C35H0V84541
10531,839977612,SALCT2BG1HH642291
10532,837132123,4S3BNAB65H3052655
10533,834828778,JTDKARFU9H3031570
10534,821318796,58ABK1GG6HU048803
10535,836514530,JF2SJAGC8HH593150
10536,817633603,58ABK1GG8HU059799
10537,832704897,1C4BJWDG0HL664065
10538,815860492,JN8AT2MT6HW382155
10539,822451019,1C4NJCEB7HD160637
10540,823747487,2LMPJ6KR5HBL44878
10541,818594977,1G1FW6S08H4141453
10542,835684802,5UXKR2C53H0U21643
10543,826553157,3N1AB7AP5HY316002
10544,837544149,2HGFC2F53HH552472
10545,822645336,5TDXZ3DC4HS885385
10546,835612784,1GCNKNEC5HZ159829
10547,828065088,2C3CDXCT7HH557211
10548,836254614,JM3KFADL8H0189193
10549,835943175,3N1AB7AP7HY389968
10550,828221433,WBA8E1G32HNU19022
10551,840036946,1VWAT7A39HC081715
10552,840023194,5TDKZ3DC1HS898993
10553,832805519,WBXHU7C33H5H37073
10554,836148834,WBA8B9G3XHNU52938
10555,829089398,WBA8B9G32HNU53274
10556,831167622,WBA8B9G33HNU52652
10557,825491691,2C3CDZAG0HH507834
10558,829658424,2GNALCEK4H6230237
10559,832086434,3N1AB7AP2HY233109
10560,833584247,1G1ZB5ST5HF227689
10561,836916359,1C4RDHAG4HC859866
10562,818232276,5XYPG4A34HG255315
10563,835351670,WA18NAF40HA173215
10564,833567497,3N1AB7AP1HY400544
10565,834145775,1G1BE5SM4H7205615
10566,836434492,WVGAV7AX2HK027397
10567,826819562,1FM5K7D82HGC05729
10568,826266467,WMWXU3C39H2F49528
10569,822754680,5YFBURHE0HP600231
10570,830749682,JN8CS1MU1HM142473
10571,837024183,WMEFJ9BA4HK229963
10572,836363370,JN1EV7AP9HM740228
10573,831117400,1N4AL3AP5HC257650
10574,835029619,JTEZU5JR7H5156200
10575,831117798,JN8AT2MT8HW387812
10576,831117361,2C3CDZAG4HH527682
10577,835645436,1C4BJWDG8HL622467
10578,840036617,5N1DL0MN1HC558461
10579,818850423,3C4PDCGG0HT554953
10580,836084344,55SWF4JB5HU196366
10581,835943007,1C6RR6GGXHS804543
10582,837231622,1N6AD0ERXHN766829
10583,830832452,WMWXU3C3XH2F49179
10584,830593294,5XXGT4L37HG151673
10585,835203713,2C3CDXCT1HH513740
10586,829155166,5XYPG4A3XHG194892
10587,836258276,5XXGT4L3XHG149769
10588,836882006,5UXKU2C56H0N85418
10589,823767066,2GKALPEK7H6196430
10590,838030871,JTEZU5JR4H5154582
10591,818608677,2T1BURHE1HC905107
10592,839755193,3TMDZ5BN8HM022785
